SIGLA_UF;COD_UF;COD_MN;NOME_MN;POP_ESTIM
AM;13;04302;Urucará;16035
AM;13;04401;Urucurituba;17971
RR;14;00050;Alto Alegre;14562
RR;14;00027;Amajari;7980
RR;14;00100;Boa Vista;260930
RR;14;00159;Bonfim;10604
RR;14;00175;Cantá;11638
RR;14;00209;Caracaraí;18789
RR;14;00233;Caroebe;7400
RR;14;00282;Iracema;6118
RR;14;00308;Mucajaí;13017
RR;14;00407;Normandia;7403
RR;14;00456;Pacaraima;9019
RR;14;00472;Rorainópolis;25714
RR;14;00506;São João da Baliza;5945
RR;14;00605;São Luiz;5922
RR;14;00704;Uiramutã;7742
PA;15;00107;Abaetetuba;138005
PA;15;00131;Abel Figueiredo;6879
PA;15;00206;Acará;48878
PA;15;00305;Afuá;32368
PA;15;00347;Água Azul do Norte;30389
PA;15;00404;Alenquer;55688
PA;15;00503;Almeirim;31475
PA;15;00602;Altamira;96842
PA;15;00701;Anajás;26563
PA;15;00800;Ananindeua;495480
PA;15;00859;Anapu;19410
PA;15;00909;Augusto Corrêa;38760
PA;15;00958;Aurora do Pará;22092
PA;15;01006;Aveiro;19839
PA;15;01105;Bagre;19780
PA;15;01204;Baião;27652
PA;15;01253;Bannach;3935
PA;15;01303;Barcarena;89909
PA;15;01402;Belém;1424124
PA;15;01451;Belterra;12861
PA;15;01501;Benevides;45616
PA;15;01576;Bom Jesus do Tocantins;13559
PA;15;01600;Bonito;11817
PA;15;01709;Bragança;105908
PA;15;01725;Brasil Novo;19531
PA;15;01758;Brejo Grande do Araguaia;7673
PA;15;01782;Breu Branco;50400
PA;15;01808;Breves;99223
PA;15;01907;Bujaru;23429
PA;15;02004;Cachoeira do Arari;19996
PA;15;01956;Cachoeira do Piriá;18481
PA;15;02103;Cametá;115377
PA;15;02152;Canaã dos Carajás;26135
PA;15;02202;Capanema;63799
PA;15;02301;Capitão Poço;52557
PA;15;02400;Castanhal;159110
PA;15;02509;Chaves;20228
PA;15;02608;Colares;11367
PA;15;02707;Conceição do Araguaia;46916
PA;15;02756;Concórdia do Pará;22148
PA;15;02764;Cumaru do Norte;11348
PA;15;02772;Curionópolis;18102
PA;15;02806;Curralinho;26864
PA;15;02855;Curuá;12644
PA;15;02905;Curuçá;35790
PA;15;02939;Dom Eliseu;39161
PA;15;02954;Eldorado dos Carajás;29308
PA;15;03002;Faro;18710
PA;15;03044;Floresta do Araguaia;15516
PA;15;03077;Garrafão do Norte;25436
PA;15;03093;Goianésia do Pará;28583
PA;15;03101;Gurupá;25306
PA;15;03200;Igarapé-Açu;35005
PA;15;03309;Igarapé-Miri;56639
PA;15;03408;Inhangapi;10134
PA;15;03457;Ipixuna do Pará;42636
PA;15;03507;Irituia;30573
PA;15;03606;Itaituba;124865
PA;15;03705;Itupiranga;42332
PA;15;03754;Jacareacanga;39892
PA;15;03804;Jacundá;54513
PA;15;03903;Juruti;35155
PA;15;04000;Limoeiro do Ajuru;24483
PA;15;04059;Mãe do Rio;28762
PA;15;04109;Magalhães Barata;7883
PA;15;04208;Marabá;199946
PA;15;04307;Maracanã;29269
PA;15;04406;Marapanim;27727
PA;15;04422;Marituba;98746
PA;15;04455;Medicilândia;23487
PA;15;04505;Melgaço;17989
PA;15;04604;Mocajuba;24328
PA;15;04703;Moju;67195
PA;15;04802;Monte Alegre;63543
PA;15;04901;Muaná;30117
PA;15;04950;Nova Esperança do Piriá;23599
PA;15;04976;Nova Ipixuna;14808
PA;15;05007;Nova Timboteua;12568
PA;15;05031;Novo Progresso;21843
PA;15;05064;Novo Repartimento;54506
PA;15;05106;Óbidos;48287
PA;15;05205;Oeiras do Pará;26487
PA;15;05304;Oriximiná;57765
PA;15;05403;Ourém;15719
PA;15;05437;Ourilândia do Norte;21171
PA;15;05486;Pacajá;40768
PA;15;05494;Palestina do Pará;7329
PA;15;05502;Paragominas;95479
PA;15;05536;Parauapebas;145326
PA;15;05551;Pau D'Arco;6583
PA;15;05601;Peixe-Boi;7908
PA;15;05635;Piçarra;13106
PA;15;05650;Placas;19030
PA;15;05700;Ponta de Pedras;25743
PA;15;05809;Portel;47967
PA;15;05908;Porto de Moz;27689
PA;15;06005;Prainha;26866
PA;15;06104;Primavera;10883
PA;15;06112;Quatipuru;13232
PA;15;06138;Redenção;66762
PA;15;06161;Rio Maria;17457
PA;15;06187;Rondon do Pará;47074
PA;15;06195;Rurópolis;35033
PA;15;06203;Salinópolis;38681
PA;15;06302;Salvaterra;17858
PA;15;06351;Santa Bárbara do Pará;14439
PA;15;06401;Santa Cruz do Arari;6190
PA;15;06500;Santa Isabel do Pará;54464
PA;15;06559;Santa Luzia do Pará;18523
PA;15;06583;Santa Maria das Barreiras;17156
PA;15;06609;Santa Maria do Pará;23001
PA;15;06708;Santana do Araguaia;52856
PA;15;06807;Santarém;275571
PA;15;06906;Santarém Novo;6267
PA;15;07003;Santo Antônio do Tauá;26222
PA;15;07102;São Caetano de Odivelas;16757
PA;15;07151;São Domingos do Araguaia;21889
PA;15;07201;São Domingos do Capim;27897
PA;15;07300;São Félix do Xingu;64223
PA;15;07409;São Francisco do Pará;11986
PA;15;07458;São Geraldo do Araguaia;25291
PA;15;07466;São João da Ponta;4949
PA;15;07474;São João de Pirabas;19691
PA;15;07508;São João do Araguaia;11963
PA;15;07607;São Miguel do Guamá;44532
PA;15;07706;São Sebastião da Boa Vista;21499
PA;15;07755;Sapucaia;5444
PA;15;07805;Senador José Porfírio;14566
PA;15;07904;Soure;22244
PA;15;07953;Tailândia;69581
PA;15;07961;Terra Alta;10372
PA;15;07979;Terra Santa;15885
PA;15;08001;Tomé-Açu;48522
PA;15;08035;Tracuateua;27374
PA;15;08050;Trairão;16860
PA;15;08084;Tucumã;27491
PA;15;08100;Tucuruí;94015
PA;15;08126;Ulianópolis;34485
PA;15;08159;Uruará;34875
PA;15;08209;Vigia;45680
PA;15;08308;Viseu;55144
PA;15;08357;Vitória do Xingu;9809
PA;15;08407;Xinguara;40067
AP;16;00105;Amapá;7745
AP;16;00204;Calçoene;9060
AP;16;00212;Cutias;4528
AP;16;00238;Ferreira Gomes;5301
AP;16;00253;Itaubal;3583
AP;16;00279;Laranjal do Jari;39285
AP;16;00303;Macapá;359020
AP;16;00402;Mazagão;14418
AP;16;00501;Oiapoque;20226
AP;16;00154;Pedra Branca do Amapari;7800
AP;16;00535;Porto Grande;14598
AP;16;00550;Pracuúba;3533
AP;16;00600;Santana;95733
AP;16;00055;Serra do Navio;3921
AP;16;00709;Tartarugalzinho;13160
AP;16;00808;Vitória do Jari;11253
TO;17;00251;Abreulândia;2310
TO;17;00301;Aguiarnópolis;4120
TO;17;00350;Aliança do Tocantins;5860
TO;17;00400;Almas;7692
TO;17;00707;Alvorada;8200
TO;17;01002;Ananás;9615
TO;17;01051;Angico;3264
TO;17;01101;Aparecida do Rio Negro;4140
TO;17;01309;Aragominas;5618
TO;17;01903;Araguacema;5579
TO;17;02000;Araguaçu;9244
TO;17;02109;Araguaína;119128
TO;17;02158;Araguanã;5154
TO;17;02208;Araguatins;26722
TO;17;02307;Arapoema;7034
TO;17;02406;Arraias;10928
TO;17;02554;Augustinópolis;15248
TO;17;02703;Aurora do Tocantins;3486
TO;17;02901;Axixá do Tocantins;9175
TO;17;03008;Babaçulândia;10672
TO;17;03057;Bandeirantes do Tocantins;2791
TO;17;03073;Barra do Ouro;3684
TO;17;03107;Barrolândia;5304
TO;17;03206;Bernardo Sayão;4648
TO;17;03305;Bom Jesus do Tocantins;2793
TO;17;03602;Brasilândia do Tocantins;2183
TO;17;03701;Brejinho de Nazaré;5452
TO;17;03800;Buriti do Tocantins;8404
TO;17;03826;Cachoeirinha;2235
TO;17;03842;Campos Lindos;7858
TO;17;03867;Cariri do Tocantins;3672
TO;17;03883;Carmolândia;2383
TO;17;03891;Carrasco Bonito;3411
TO;17;03909;Caseara;4813
TO;17;04105;Centenário;2457
TO;17;05102;Chapada da Natividade;3791
TO;17;04600;Chapada de Areia;1274
TO;17;05508;Colinas do Tocantins;30190
TO;17;16703;Colméia;9005
TO;17;05557;Combinado;5023
TO;17;05607;Conceição do Tocantins;4529
TO;17;06001;Couto de Magalhães;5035
TO;17;06100;Cristalândia;6698
TO;17;06258;Crixás do Tocantins;1299
TO;17;06506;Darcinópolis;5288
TO;17;07009;Dianópolis;19158
TO;17;07108;Divinópolis do Tocantins;6549
TO;17;07207;Dois Irmãos do Tocantins;7261
TO;17;07306;Dueré;4617
TO;17;07405;Esperantina;8375
TO;17;07553;Fátima;4101
TO;17;07652;Figueirópolis;4950
TO;17;07702;Filadélfia;8007
TO;17;08205;Formoso do Araguaia;18743
TO;17;08254;Fortaleza do Tabocão;2160
TO;17;08304;Goianorte;5376
TO;17;09005;Goiatins;11982
TO;17;09302;Guaraí;22314
TO;17;09500;Gurupi;73548
TO;17;09807;Ipueiras;1754
TO;17;10508;Itacajá;6565
TO;17;10706;Itaguatins;6246
TO;17;10904;Itapiratins;3521
TO;17;11100;Itaporã do Tocantins;3080
TO;17;11506;Jaú do Tocantins;3906
TO;17;11803;Juarina;2200
TO;17;11902;Lagoa da Confusão;8481
TO;17;11951;Lagoa do Tocantins;3278
TO;17;12009;Lajeado;2219
TO;17;12157;Lavandeira;1640
TO;17;12405;Lizarda;3737
TO;17;12454;Luzinópolis;2874
TO;17;12504;Marianópolis do Tocantins;4616
TO;17;12702;Mateiros;1788
TO;17;12801;Maurilândia do Tocantins;3281
TO;17;13205;Miracema do Tocantins;20194
TO;17;13304;Miranorte;12200
TO;17;13601;Monte do Carmo;6586
TO;17;13700;Monte Santo do Tocantins;1911
TO;17;13957;Muricilândia;2935
TO;17;14203;Natividade;9355
TO;17;14302;Nazaré;4652
TO;17;14880;Nova Olinda;10835
TO;17;15002;Nova Rosalândia;3888
TO;17;15101;Novo Acordo;3870
TO;17;15150;Novo Alegre;1848
TO;17;15259;Novo Jardim;2492
TO;17;15507;Oliveira de Fátima;1114
TO;17;21000;Palmas;184010
TO;17;15705;Palmeirante;4837
TO;17;13809;Palmeiras do Tocantins;4672
TO;17;15754;Palmeirópolis;8366
TO;17;16109;Paraíso do Tocantins;41500
TO;17;16208;Paranã;10794
TO;17;16307;Pau D'Arco;4909
TO;17;16505;Pedro Afonso;10605
TO;17;16604;Peixe;9002
TO;17;16653;Pequizeiro;4940
TO;17;17008;Pindorama do Tocantins;4521
TO;17;17206;Piraquê;3103
TO;17;17503;Pium;6598
TO;17;17800;Ponte Alta do Bom Jesus;4660
TO;17;17909;Ponte Alta do Tocantins;6763
TO;17;18006;Porto Alegre do Tocantins;2917
TO;17;18204;Porto Nacional;46598
TO;17;18303;Praia Norte;7267
TO;17;18402;Presidente Kennedy;3785
TO;17;18451;Pugmil;2230
TO;17;18501;Recursolândia;3777
TO;17;18550;Riachinho;3798
TO;17;18659;Rio da Conceição;1499
TO;17;18709;Rio dos Bois;2150
TO;17;18758;Rio Sono;6345
TO;17;18808;Sampaio;3788
TO;17;18840;Sandolândia;3543
TO;17;18865;Santa Fé do Araguaia;5773
TO;17;18881;Santa Maria do Tocantins;2755
TO;17;18899;Santa Rita do Tocantins;2330
TO;17;18907;Santa Rosa do Tocantins;4545
TO;17;19004;Santa Tereza do Tocantins;2366
TO;17;20002;Santa Terezinha do Tocantins;2356
TO;17;20101;São Bento do Tocantins;4583
TO;17;20150;São Félix do Tocantins;1451
TO;17;20200;São Miguel do Tocantins;10536
TO;17;20259;São Salvador do Tocantins;3102
TO;17;20309;São Sebastião do Tocantins;4373
TO;17;20499;São Valério da Natividade;5024
TO;17;20655;Silvanópolis;5250
TO;17;20804;Sítio Novo do Tocantins;9568
TO;17;20853;Sucupira;1718
TO;17;20903;Taguatinga;14528
TO;17;20937;Taipas do Tocantins;1974
TO;17;20978;Talismã;2632
TO;17;21109;Tocantínia;6866
TO;17;21208;Tocantinópolis;21932
TO;17;21257;Tupirama;1448
TO;17;21307;Tupiratins;2072
TO;17;22081;Wanderlândia;9574
TO;17;22107;Xambioá;11160
MA;21;00055;Açailândia;100017
MA;21;00105;Afonso Cunha;5834
MA;21;00154;Água Doce do Maranhão;12213
MA;21;00204;Alcântara;21969
MA;21;00303;Aldeias Altas;22328
MA;21;00402;Altamira do Maranhão;7607
MA;21;00436;Alto Alegre do Maranhão;22676
MA;21;00477;Alto Alegre do Pindaré;32955
MA;21;00501;Alto Parnaíba;10606
MA;21;00550;Amapá do Maranhão;6361
MA;21;00600;Amarante do Maranhão;36850
MA;21;00709;Anajatuba;24695
MA;21;00808;Anapurus;12990
MA;21;00832;Apicum-Açu;13641
MA;21;00873;Araguanã;10221
MA;21;00907;Araioses;38800
MA;21;00956;Arame;27967
MA;21;01004;Arari;28585
MA;21;01103;Axixá;14743
MA;21;01202;Bacabal;97946
MA;21;01251;Bacabeira;15115
MA;21;01301;Bacuri;16500
MA;21;01350;Bacurituba;5597
MA;21;01400;Balsas;81497
MA;21;01509;Barão de Grajaú;17069
MA;21;01608;Barra do Corda;81027
MA;21;01707;Barreirinhas;49398
MA;21;01772;Bela Vista do Maranhão;8850
MA;21;01731;Belágua;5892
MA;21;01806;Benedito Leite;5545
MA;21;01905;Bequimão;21356
MA;21;01939;Bernardo do Mearim;6160
MA;21;01970;Boa Vista do Gurupi;7643
MA;21;02002;Bom Jardim;38813
MA;21;02036;Bom Jesus das Selvas;24661
MA;21;02077;Bom Lugar;13222
MA;21;02101;Brejo;32018
MA;21;02150;Brejo de Areia;5896
MA;21;02200;Buriti;26029
MA;21;02309;Buriti Bravo;22941
MA;21;02325;Buriticupu;63466
MA;21;02358;Buritirana;15027
MA;21;02374;Cachoeira Grande;9116
MA;21;02408;Cajapió;10279
MA;21;02507;Cajari;13203
MA;21;02556;Campestre do Maranhão;12615
MA;21;02606;Cândido Mendes;19409
MA;21;02705;Cantanhede;19396
MA;21;02754;Capinzal do Norte;10683
MA;21;02804;Carolina;25159
MA;21;02903;Carutapera;20905
MA;21;03000;Caxias;147416
MA;21;03109;Cedral;10127
MA;21;03125;Central do Maranhão;9062
MA;21;03158;Centro do Guilherme;7318
MA;21;03174;Centro Novo do Maranhão;15577
MA;21;03208;Chapadinha;69734
MA;21;03257;Cidelândia;12778
MA;21;03307;Codó;113768
MA;21;03406;Coelho Neto;45343
MA;21;03505;Colinas;36725
MA;21;03554;Conceição do Lago-Açu;14535
MA;21;03604;Coroatá;62442
MA;21;03703;Cururupu;35009
MA;21;03752;Davinópolis;12118
MA;21;03802;Dom Pedro;22092
MA;21;03901;Duque Bacelar;10704
MA;21;04008;Esperantinópolis;19055
MA;21;04057;Estreito;27328
MA;21;04073;Feira Nova do Maranhão;7872
MA;21;04081;Fernando Falcão;8404
MA;21;04099;Formosa da Serra Negra;17432
MA;21;04107;Fortaleza dos Nogueiras;11919
MA;21;04206;Fortuna;14903
MA;21;04305;Godofredo Viana;10823
MA;21;04404;Gonçalves Dias;16914
MA;21;04503;Governador Archer;10224
MA;21;04552;Governador Edison Lobão;14557
MA;21;04602;Governador Eugênio Barros;16341
MA;21;04628;Governador Luiz Rocha;7091
MA;21;04651;Governador Newton Bello;11666
MA;21;04677;Governador Nunes Freire;24671
MA;21;04701;Graça Aranha;6439
MA;21;04800;Grajaú;55833
MA;21;04909;Guimarães;12741
MA;21;05005;Humberto de Campos;25037
MA;21;05104;Icatu;25198
MA;21;05153;Igarapé do Meio;12073
MA;21;05203;Igarapé Grande;11003
MA;21;05302;Imperatriz;236311
MA;21;05351;Itaipava do Grajaú;13636
MA;21;05401;Itapecuru Mirim;56241
MA;21;05427;Itinga do Maranhão;25866
MA;21;05450;Jatobá;8557
MA;21;05476;Jenipapo dos Vieiras;15270
MA;21;05500;João Lisboa;20482
MA;21;05609;Joselândia;16054
MA;21;05658;Junco do Maranhão;4101
MA;21;05708;Lago da Pedra;43947
MA;21;05807;Lago do Junco;9890
MA;21;05948;Lago dos Rodrigues;7993
MA;21;05906;Lago Verde;15014
MA;21;05922;Lagoa do Mato;10536
MA;21;05963;Lagoa Grande do Maranhão;9287
MA;21;05989;Lajeado Novo;6829
MA;21;06003;Lima Campos;11706
MA;21;06102;Loreto;10646
MA;21;06201;Luís Domingues;6884
MA;21;06300;Magalhães de Almeida;14653
MA;21;06326;Maracaçumé;18098
MA;21;06359;Marajá do Sena;6979
MA;21;06375;Maranhãozinho;12299
MA;21;06409;Mata Roma;14252
MA;21;06508;Matinha;21037
MA;21;06607;Matões;29134
MA;21;06631;Matões do Norte;10944
MA;21;06672;Milagres do Maranhão;7838
MA;21;06706;Mirador;19999
MA;21;06755;Miranda do Norte;18288
MA;21;06805;Mirinzal;14201
MA;21;06904;Monção;28386
MA;21;07001;Montes Altos;9055
MA;21;07100;Morros;17620
MA;21;07209;Nina Rodrigues;10326
MA;21;07258;Nova Colinas;4987
MA;21;07308;Nova Iorque;5041
MA;21;07357;Nova Olinda do Maranhão;17646
MA;21;07407;Olho d'Água das Cunhãs;17868
MA;21;07456;Olinda Nova do Maranhão;12456
MA;21;07506;Paço do Lumiar;101452
MA;21;07605;Palmeirândia;18646
MA;21;07704;Paraibano;20048
MA;21;07803;Parnarama;35972
MA;21;07902;Passagem Franca;17625
MA;21;08009;Pastos Bons;18055
MA;21;08058;Paulino Neves;13195
MA;21;08108;Paulo Ramos;16534
MA;21;08207;Pedreiras;39049
MA;21;08256;Pedro do Rosário;22417
MA;21;08306;Penalva;34505
MA;21;08405;Peri Mirim;12556
MA;21;08454;Peritoró;19601
MA;21;08504;Pindaré-Mirim;31879
MA;21;08603;Pinheiro;76391
MA;21;08702;Pio XII;22410
MA;21;08801;Pirapemas;15477
MA;21;08900;Poção de Pedras;16184
MA;21;09007;Porto Franco;19271
MA;21;09056;Porto Rico do Maranhão;7110
MA;21;09106;Presidente Dutra;41173
MA;21;09205;Presidente Juscelino;12094
MA;21;09239;Presidente Médici;6252
MA;21;09270;Presidente Sarney;16095
MA;21;09304;Presidente Vargas;10096
MA;21;09403;Primeira Cruz;12366
MA;21;09452;Raposa;25042
MA;21;09502;Riachão;21626
MA;21;09551;Ribamar Fiquene;7391
MA;21;09601;Rosário;39103
MA;21;09700;Sambaíba;5971
MA;21;09759;Santa Filomena do Maranhão;5703
MA;21;09809;Santa Helena;35070
MA;21;09908;Santa Inês;84582
MA;21;10005;Santa Luzia;71314
MA;21;10039;Santa Luzia do Paruá;20194
MA;21;10104;Santa Quitéria do Maranhão;29215
MA;21;10203;Santa Rita;31940
MA;21;10237;Santana do Maranhão;10890
MA;21;10278;Santo Amaro do Maranhão;11509
MA;21;10302;Santo Antônio dos Lopes;14637
MA;21;10401;São Benedito do Rio Preto;17704
MA;21;10500;São Bento;38645
MA;21;10609;São Bernardo;26273
MA;21;10658;São Domingos do Azeitão;7168
MA;21;10708;São Domingos do Maranhão;33491
MA;21;10807;São Félix de Balsas;4511
MA;21;10856;São Francisco do Brejão;8702
MA;21;10906;São Francisco do Maranhão;14632
MA;21;11029;São João do Carú;12613
MA;21;11052;São João do Paraíso;11611
MA;21;11078;São João do Soter;17108
MA;21;11102;São João dos Patos;24267
MA;21;11003;São João Batista;18617
MA;21;11201;São José de Ribamar;135821
MA;21;11250;São José dos Basílios;7490
MA;21;11300;São Luís;986826
MA;21;11409;São Luís Gonzaga do Maranhão;20163
MA;21;11508;São Mateus do Maranhão;39210
MA;21;11532;São Pedro da Água Branca;11439
MA;21;11573;São Pedro dos Crentes;4136
MA;21;11607;São Raimundo das Mangabeiras;16447
MA;21;11631;São Raimundo do Doca Bezerra;4590
MA;21;11672;São Roberto;5145
MA;21;11706;São Vicente Ferrer;20288
MA;21;11722;Satubinha;8651
MA;21;11748;Senador Alexandre Costa;9343
MA;21;11763;Senador La Rocque;19328
MA;21;11789;Serrano do Maranhão;10911
MA;21;11805;Sítio Novo;16009
MA;21;11904;Sucupira do Norte;10529
MA;21;11953;Sucupira do Riachão;4818
MA;21;12001;Tasso Fragoso;6850
MA;21;12100;Timbiras;26884
MA;21;12209;Timon;148804
MA;21;12233;Trizidela do Vale;18867
MA;21;12274;Tufilândia;5677
MA;21;12308;Tuntum;39041
MA;21;12407;Turiaçu;33456
MA;21;12456;Turilândia;20758
MA;21;12506;Tutóia;47733
MA;21;12605;Urbano Santos;22459
MA;21;12704;Vargem Grande;44648
MA;21;12803;Viana;48907
MA;21;12852;Vila Nova dos Martírios;8961
MA;21;12902;Vitória do Mearim;31851
MA;21;13009;Vitorino Freire;31107
MA;21;14007;Zé Doca;46290
PI;22;00053;Acauã;6437
PI;22;00103;Agricolândia;5121
PI;22;00202;Água Branca;16345
PI;22;00251;Alagoinha do Piauí;7662
PI;22;00277;Alegrete do Piauí;4610
PI;22;00301;Alto Longá;14004
PI;22;00400;Altos;39430
PI;22;00459;Alvorada do Gurguéia;5120
PI;22;00509;Amarante;17813
PI;22;00608;Angical do Piauí;6798
PI;22;00707;Anísio de Abreu;8434
PI;22;00806;Antônio Almeida;3231
PI;22;00905;Aroazes;6025
PI;22;00954;Aroeiras do Itaim;2731
PI;22;01002;Arraial;5145
PI;22;01051;Assunção do Piauí;8243
PI;22;01101;Avelino Lopes;11840
PI;22;01150;Baixa Grande do Ribeiro;10531
PI;22;01176;Barra D'Alcântara;3882
PI;22;01200;Barras;44574
PI;22;01309;Barreiras do Piauí;3452
PI;22;01408;Barro Duro;6852
PI;22;01507;Batalha;26465
PI;22;01556;Bela Vista do Piauí;3441
PI;22;01572;Belém do Piauí;2869
PI;22;01606;Beneditinos;9833
PI;22;01705;Bertolínia;5455
PI;22;01739;Betânia do Piauí;6379
PI;22;01770;Boa Hora;6262
PI;22;01804;Bocaina;4155
PI;22;01903;Bom Jesus;20100
PI;22;01919;Bom Princípio do Piauí;5429
PI;22;01929;Bonfim do Piauí;5334
PI;22;01945;Boqueirão do Piauí;6508
PI;22;01960;Brasileira;7920
PI;22;01988;Brejo do Piauí;3986
PI;22;02000;Buriti dos Lopes;19700
PI;22;02026;Buriti dos Montes;8046
PI;22;02059;Cabeceiras do Piauí;9710
PI;22;02075;Cajazeiras do Piauí;3285
PI;22;02083;Cajueiro da Praia;7183
PI;22;02091;Caldeirão Grande do Piauí;5784
PI;22;02109;Campinas do Piauí;5759
PI;22;02117;Campo Alegre do Fidalgo;4579
PI;22;02133;Campo Grande do Piauí;5808
PI;22;02174;Campo Largo do Piauí;6920
PI;22;02208;Campo Maior;45827
PI;22;02251;Canavieira;4098
PI;22;02307;Canto do Buriti;20556
PI;22;02406;Capitão de Campos;11142
PI;22;02455;Capitão Gervásio Oliveira;3977
PI;22;02505;Caracol;10643
PI;22;02539;Caraúbas do Piauí;5526
