code_muni,casos,mortes
5200050,14,0
3100104,5,0
5200100,18,0
3100203,1,0
1500107,2052,78
2300101,7,1
2900108,4,0
2900207,0,0
4100103,11,0
4200051,9,0
1500131,49,1
4200101,10,1
3100302,7,0
2600054,415,51
1700251,2,0
2100055,1991,38
2900306,5,0
1500206,218,8
2300150,190,9
2300200,1047,28
2400109,8,0
2200053,2,0
2300309,156,10
5100102,13,1
1200013,172,2
5200134,2,0
2400208,204,9
3100500,5,1
3500105,44,3
5200159,3,0
3500204,4,0
4100202,2,0
2900355,4,1
2600104,27,0
2400307,19,2
3200102,124,7
2100105,36,0
2600203,62,1
1500305,306,3
2600302,85,7
2200103,1,0
4200200,11,1
4200309,12,1
1500347,26,0
5100201,9,1
2200202,127,11
5000203,5,0
3100708,2,0
4200408,10,0
2100154,81,1
3200169,33,2
2900405,12,1
5200175,1,0
2600401,459,24
4300059,4,0
3500303,49,4
2600500,241,12
3500402,1,0
4200507,22,0
3500501,24,2
3500550,3,0
3500600,3,0
3100906,4,0
4200556,1,0
5200258,379,10
4200606,3,0
3101003,16,0
4300109,2,0
3500709,44,1
4100301,16,0
3200136,15,2
2500205,2,0
1700301,80,2
3101102,58,0
2900603,9,1
2300408,7,0
4300208,2,0
2500304,211,3
2500403,93,2
2600609,24,1
2200251,11,0
2900702,196,3
3500758,6,0
2100204,24,4
2300507,125,2
2500536,4,0
5000252,1,0
2900801,6,0
2100303,65,0
4300307,2,0
3200201,41,1
4300406,17,1
3101508,70,2
1500404,386,13
2400505,7,1
5200308,12,0
3101607,18,0
3200300,98,2
3500808,3,2
3101631,3,1
4200705,0,0
2500601,229,7
2600708,104,17
1700350,3,0
2900900,5,0
1700400,0,0
1500503,44,7
3101706,23,0
2400604,5,0
4100400,46,0
5200506,1,0
3101805,4,0
4300505,12,0
3101904,1,0
5100250,99,3
1100015,49,0
3500907,1,0
1500602,724,27
2100402,2,1
4100459,1,0
2300606,1,0
3102001,2,0
2600807,73,2
3501004,6,0
3501103,1,1
2100436,225,7
2100477,103,0
1100379,32,1
5100300,12,2
4200754,5,0
5100359,19,1
3102050,2,0
2400703,93,6
5100409,7,0
3153509,14,1
2200301,18,1
5100508,1,0
1100403,26,2
5200605,3,0
4100608,9,0
2100501,46,0
3102100,20,0
3200359,5,2
2300705,50,3
2200400,154,4
3501152,16,1
1300029,427,10
3102209,68,0
3501202,2,0
3501301,18,1
3501400,2,2
3501509,1,0
3102308,6,0
1700707,8,0
1100346,8,1
3102407,1,0
2200459,2,0
4100806,8,2
1400027,50,3
5000609,6,0
1600105,145,3
2100550,3,0
4100905,18,0
2600906,81,12
5200829,4,0
2200509,7,0
2100600,368,1
2901007,16,1
1300060,347,8
2901106,35,0
2901155,0,0
3501608,218,11
3501707,72,2
3501806,8,0
4300646,8,0
2300754,358,12
5200902,2,0
3501905,87,5
2800100,7,0
3102506,1,0
4101002,6,1
2700201,90,1
2901205,2,1
4101051,7,0
1500701,200,7
2100709,95,4
3502002,3,0
1300086,235,0
1701002,16,0
1500800,3549,298
5201108,282,5
1500859,244,4
2100808,382,2
5000708,2,0
4200804,8,0
2901304,2,0
4101101,20,0
2901353,1,0
3102605,10,1
3502101,44,5
3102803,14,0
3502200,32,2
5000856,4,0
2601003,3,0
2901403,1,0
2200608,10,1
1701051,2,0
2400802,14,2
3300100,1469,56
2901502,23,0
4101150,1,0
5201207,1,0
3502309,2,0
3502408,3,0
5201306,16,0
2200707,17,0
4201000,2,0
1300102,525,9
4300703,7,0
2901601,2,0
4101200,10,0
2300804,6,0
2901700,5,0
4201208,31,4
3103009,8,0
2901809,0,0
2400901,2,0
4101309,1,0
4300802,3,0
3502507,9,0
3502606,1,0
5201405,884,18
5201454,10,0
1701101,0,0
